id,title,avgscore,backCateName,areaname,avgprice,comments
179428414,江边城外烤全鱼（甘家口店）,4.9,烤鱼,甘家口百货,100.0,272
589796921,半天妖烤鱼（六道口海淀弘彧大厦店）,4.9,烤鱼,学院桥/学院路,74.0,238
511180219,半天妖烤鱼（清河万象汇店）,4.9,烤鱼,清河,90.0,456
1063777220,月亮狮家的火锅（五道口店）,4.9,重庆火锅,五道口,70.0,1213
868509308,鱼神探·新派纸包鱼（物资学院店）,4.9,烤鱼,物资学院,73.0,568
1389537668,南锣肥猫·麻辣烤鱼（毕淘买生活广场店）,4.9,烤鱼,酒仙桥,108.0,148
1161238119,南锣肥猫·麻辣烤鱼（双桥万达店）,4.9,烤鱼,双桥,96.0,160
756728911,江边城外烤全鱼（回龙观店）,4.9,烤鱼,回龙观,102.0,384
1809155605,海咖咖老火锅,4.9,重庆火锅,昌平镇,96.0,255
193804778,小城渔家（沙河店）,4.9,烤鱼,沙河,80.0,414
1107104884,南锣肥猫·麻辣烤鱼（望京凯德MALL店）,4.9,烤鱼,望京,119.0,124
1586862131,棠小山钵钵鸡（华贸天地店）,4.9,钵钵鸡,北苑家园,52.0,73
150067406,眉州小吃（新荟城店）,4.9,川味小吃,望京,42.0,152
180597580,江边城外烤全鱼（西点茂店）,4.9,烤鱼,五棵松,95.0,237
165630815,江边城外烤全鱼（世界之花店）,4.9,烤鱼,旧宫,98.0,265
1026538533,龙琰·潮汕鲜牛肉火锅（方庄店）,4.9,潮汕牛肉火锅,方庄/蒲黄榆,93.0,67
1700826221,双龙井状元火锅·川渝味道（平谷旗舰店）,4.9,四川火锅,平谷城区,84.0,273
1070619640,四零五老火锅,4.9,重庆火锅,百子湾,107.0,131
1573221187,半天妖烤鱼（大望路新世界店）,4.9,烤鱼,大望路,91.0,263
1258914320,全牛匠·乐山跷脚牛肉（天通苑华联店）,4.9,川菜,天通苑,54.0,118
1645325335,研家·川式私房面（芳圆里店）,4.9,面条,百子湾,29.0,61
164930137,馋火炉鱼·烤鱼（晓月广场集美店）,4.9,烤鱼,卢沟桥,57.0,874
1141141644,佐三江里·宜宾川菜,4.9,川菜,月坛,149.0,31
1029702136,味妙烤鱼吧（怀柔万达店）,4.9,烤鱼,怀柔城区,81.0,145
558349969,山城江边烤鱼（绮美大厦店）,4.9,烤鱼,远大路,53.0,628
1823813335,楠火锅（方庄店）,4.9,重庆火锅,方庄/蒲黄榆,136.0,17
1972733652,禾院东风·川味小馆（丽泽店）,4.9,川菜,丽泽桥/丰管路,99.0,70
506830720,开心制造坞火锅（昌平悦荟店）,4.9,四川火锅,昌平镇,132.0,67
1409757443,楠火锅（西铁营万达店）,4.9,重庆火锅,北京南站/开阳里,149.0,17
1626370299,江边城外烤全鱼（六工汇店）,4.9,烤鱼,石景山区,93.0,104
182627358,鱼你在一起（亦庄上海沙龙店）,4.9,酸菜鱼/水煮鱼,亦庄,36.0,158
664230296,川成元·麻辣香锅（财富购物中心店）,4.9,干锅/香锅,国贸/建外,83.0,104
697174545,江边城外烤全鱼（航天桥店）,4.9,烤鱼,航天桥,96.0,160
187896254,川咖烤鱼•香锅（杜家坎集美店）,4.9,烤鱼,卢沟桥,56.0,411
1180366785,山城妹儿市井火锅（次渠店）,4.9,重庆火锅,次渠,89.0,399
1739523375,南锣肥猫·麻辣烤鱼（北苑上品店）,4.9,烤鱼,北苑家园,107.0,76
542192511,玺發發串串火锅馆（国瑞城购物中心店）,4.9,四川火锅,崇文门,102.0,18
697522161,肖四女乐山跷脚牛肉（姚家园万象汇店）,4.9,川菜,姚家园,62.0,78
1884639332,半天妖烤鱼（新辰里购物中心店）,4.9,烤鱼,亚运村,82.0,193
1619233105,半天妖烤鱼（大兴绿地缤纷城东岸店）,4.9,烤鱼,黄村,84.0,107
709401079,半天妖烤鱼（回龙观同成街华联店）,4.9,烤鱼,回龙观,74.0,233
654462722,蜀渔港青花椒烤鱼新派自助（梨园店）,4.9,烤鱼,梨园,54.0,614
505325096,8000M烤鱼烧烤（回龙观店）,4.9,烤鱼,回龙观,71.0,315
660190011,辣江湖重庆火锅（北京首店）,4.9,重庆火锅,望京,105.0,115
758428833,半天妖青花椒烤鱼（丽泽天地店）,4.9,烤鱼,丽泽桥/丰管路,91.0,203
1279468940,江边城外烤全鱼（乐多港万达店）,4.9,烤鱼,昌平镇,93.0,129
873093711,花盐街·民间川菜（西单大悦城店）,4.9,川菜,西单,75.0,85
982078091,辣小竹串铺火锅·露营主题（某一村店）,4.9,川味火锅,孙河,107.0,44
1185278401,赫师傅美蛙鱼头川火锅,4.9,重庆火锅,亚运村,90.0,158
1497652512,芙蓉堂会•江湖菜（北京中骏世界城店）,4.9,川菜,门头沟城区,69.0,52
5294900,眉州小吃（东坝店）,4.9,川味小吃,东坝,35.0,121
1177583472,古城私房烤鱼（八达岭长城店）,4.9,烤鱼,八达岭,64.0,157
